Area,Perimeter,Major_Axis_Length,Minor_Axis_Lenght,Eccentricity,Convex_Area,Extent,Class
-15956.21551,-80.11457958,-19.01138734,7.679051196,0.866793288,-16921.22612,0.083599321,Cammeo
-15970.38679,-80.38117544,-19.11677347,7.640761269,0.866777727,-16936.00624,0.08333472,Cammeo
-15984.55808,-80.64777129,-19.22215959,7.602471342,0.866762166,-16950.78636,0.083070118,Cammeo
-15998.72936,-80.91436715,-19.32754572,7.564181416,0.866746605,-16965.56648,0.082805516,Cammeo
-16012.90065,-81.180963,-19.43293184,7.525891489,0.866731043,-16980.3466,0.082540914,Cammeo
-16027.07193,-81.44755886,-19.53831797,7.487601562,0.866715482,-16995.12672,0.082276312,Cammeo
-16041.24322,-81.71415472,-19.64370409,7.449311635,0.866699921,-17009.90684,0.08201171,Cammeo
-16055.4145,-81.98075057,-19.74909022,7.411021708,0.86668436,-17024.68696,0.081747108,Cammeo
-16069.58579,-82.24734643,-19.85447634,7.372731782,0.866668798,-17039.46708,0.081482507,Cammeo
-16083.75707,-82.51394228,-19.95986247,7.334441855,0.866653237,-17054.2472,0.081217905,Cammeo
-16097.92836,-82.78053814,-20.0652486,7.296151928,0.866637676,-17069.02732,0.080953303,Cammeo
-16112.09964,-83.047134,-20.17063472,7.257862001,0.866622115,-17083.80744,0.080688701,Cammeo
-16126.27092,-83.31372985,-20.27602085,7.219572074,0.866606554,-17098.58756,0.080424099,Cammeo
-16140.44221,-83.58032571,-20.38140697,7.181282148,0.866590992,-17113.36768,0.080159497,Cammeo
-16154.61349,-83.84692157,-20.4867931,7.142992221,0.866575431,-17128.1478,0.079894895,Cammeo
-16168.78478,-84.11351742,-20.59217922,7.104702294,0.86655987,-17142.92792,0.079630294,Cammeo
-16182.95606,-84.38011328,-20.69756535,7.066412367,0.866544309,-17157.70804,0.079365692,Cammeo
-16197.12735,-84.64670913,-20.80295147,7.02812244,0.866528747,-17172.48816,0.07910109,Cammeo
-16211.29863,-84.91330499,-20.9083376,6.989832513,0.866513186,-17187.26828,0.078836488,Cammeo
-16225.46992,-85.17990085,-21.01372372,6.951542587,0.866497625,-17202.0484,0.078571886,Cammeo
-16239.6412,-85.4464967,-21.11910985,6.91325266,0.866482064,-17216.82852,0.078307284,Cammeo
-16253.81248,-85.71309256,-21.22449597,6.874962733,0.866466502,-17231.60864,0.078042682,Cammeo
-16267.98377,-85.97968841,-21.3298821,6.836672806,0.866450941,-17246.38876,0.077778081,Cammeo
-16282.15505,-86.24628427,-21.43526823,6.798382879,0.86643538,-17261.16888,0.077513479,Cammeo
-16296.32634,-86.51288013,-21.54065435,6.760092953,0.866419819,-17275.949,0.077248877,Cammeo
-16310.49762,-86.77947598,-21.64604048,6.721803026,0.866404258,-17290.72912,0.076984275,Cammeo
-16324.66891,-87.04607184,-21.7514266,6.683513099,0.866388696,-17305.50924,0.076719673,Cammeo
-16338.84019,-87.3126677,-21.85681273,6.645223172,0.866373135,-17320.28936,0.076455071,Cammeo
-16353.01148,-87.57926355,-21.96219885,6.606933245,0.866357574,-17335.06948,0.076190469,Cammeo
-16367.18276,-87.84585941,-22.06758498,6.568643319,0.866342013,-17349.8496,0.075925868,Cammeo
-16381.35405,-88.11245526,-22.1729711,6.530353392,0.866326451,-17364.62972,0.075661266,Cammeo
-16395.52533,-88.37905112,-22.27835723,6.492063465,0.86631089,-17379.40984,0.075396664,Cammeo
-16409.69661,-88.64564698,-22.38374335,6.453773538,0.866295329,-17394.18996,0.075132062,Cammeo
-16423.8679,-88.91224283,-22.48912948,6.415483611,0.866279768,-17408.97008,0.07486746,Cammeo
-16438.03918,-89.17883869,-22.59451561,6.377193684,0.866264207,-17423.7502,0.074602858,Cammeo
-16452.21047,-89.44543454,-22.69990173,6.338903758,0.866248645,-17438.53032,0.074338256,Cammeo
-16466.38175,-89.7120304,-22.80528786,6.300613831,0.866233084,-17453.31044,0.074073655,Cammeo
-16480.55304,-89.97862626,-22.91067398,6.262323904,0.866217523,-17468.09056,0.073809053,Cammeo
-16494.72432,-90.24522211,-23.01606011,6.224033977,0.866201962,-17482.87068,0.073544451,Cammeo
-16508.89561,-90.51181797,-23.12144623,6.18574405,0.8661864,-17497.6508,0.073279849,Cammeo
-16523.06689,-90.77841382,-23.22683236,6.147454124,0.866170839,-17512.43092,0.073015247,Cammeo
-16537.23818,-91.04500968,-23.33221848,6.109164197,0.866155278,-17527.21104,0.072750645,Cammeo
-16551.40946,-91.31160554,-23.43760461,6.07087427,0.866139717,-17541.99116,0.072486043,Cammeo
-16565.58074,-91.57820139,-23.54299073,6.032584343,0.866124156,-17556.77128,0.072221442,Cammeo
-16579.75203,-91.84479725,-23.64837686,5.994294416,0.866108594,-17571.5514,0.07195684,Cammeo
-16593.92331,-92.11139311,-23.75376298,5.95600449,0.866093033,-17586.33152,0.071692238,Cammeo
-16608.0946,-92.37798896,-23.85914911,5.917714563,0.866077472,-17601.11164,0.071427636,Cammeo
-16622.26588,-92.64458482,-23.96453524,5.879424636,0.866061911,-17615.89176,0.071163034,Cammeo
-16636.43717,-92.91118067,-24.06992136,5.841134709,0.866046349,-17630.67188,0.070898432,Cammeo
-16650.60845,-93.17777653,-24.17530749,5.802844782,0.866030788,-17645.452,0.07063383,Cammeo
-16664.77974,-93.44437239,-24.28069361,5.764554856,0.866015227,-17660.23212,0.070369229,Cammeo
-16678.95102,-93.71096824,-24.38607974,5.726264929,0.865999666,-17675.01224,0.070104627,Cammeo
-16693.1223,-93.9775641,-24.49146586,5.687975002,0.865984104,-17689.79236,0.069840025,Cammeo
-16707.29359,-94.24415995,-24.59685199,5.649685075,0.865968543,-17704.57248,0.069575423,Cammeo
-16721.46487,-94.51075581,-24.70223811,5.611395148,0.865952982,-17719.35261,0.069310821,Cammeo
-16735.63616,-94.77735167,-24.80762424,5.573105221,0.865937421,-17734.13273,0.069046219,Cammeo
-16749.80744,-95.04394752,-24.91301036,5.534815295,0.86592186,-17748.91285,0.068781617,Cammeo
-16763.97873,-95.31054338,-25.01839649,5.496525368,0.865906298,-17763.69297,0.068517016,Cammeo
-16778.15001,-95.57713923,-25.12378261,5.458235441,0.865890737,-17778.47309,0.068252414,Cammeo
-16792.3213,-95.84373509,-25.22916874,5.419945514,0.865875176,-17793.25321,0.067987812,Cammeo
-16806.49258,-96.11033095,-25.33455487,5.381655587,0.865859615,-17808.03333,0.06772321,Cammeo
-16820.66387,-96.3769268,-25.43994099,5.343365661,0.865844053,-17822.81345,0.067458608,Cammeo
-16834.83515,-96.64352266,-25.54532712,5.305075734,0.865828492,-17837.59357,0.067194006,Cammeo
-16849.00643,-96.91011852,-25.65071324,5.266785807,0.865812931,-17852.37369,0.066929404,Cammeo
-16863.17772,-97.17671437,-25.75609937,5.22849588,0.86579737,-17867.15381,0.066664803,Cammeo
-16877.349,-97.44331023,-25.86148549,5.190205953,0.865781809,-17881.93393,0.066400201,Cammeo
-16891.52029,-97.70990608,-25.96687162,5.151916027,0.865766247,-17896.71405,0.066135599,Cammeo
-16905.69157,-97.97650194,-26.07225774,5.1136261,0.865750686,-17911.49417,0.065870997,Cammeo
-16919.86286,-98.2430978,-26.17764387,5.075336173,0.865735125,-17926.27429,0.065606395,Cammeo
-16934.03414,-98.50969365,-26.28302999,5.037046246,0.865719564,-17941.05441,0.065341793,Cammeo
-16948.20543,-98.77628951,-26.38841612,4.998756319,0.865704002,-17955.83453,0.065077191,Cammeo
-16962.37671,-99.04288536,-26.49380224,4.960466392,0.865688441,-17970.61465,0.06481259,Cammeo
-16976.548,-99.30948122,-26.59918837,4.922176466,0.86567288,-17985.39477,0.064547988,Cammeo
-16990.71928,-99.57607708,-26.7045745,4.883886539,0.865657319,-18000.17489,0.064283386,Cammeo
-17004.89056,-99.84267293,-26.80996062,4.845596612,0.865641758,-18014.95501,0.064018784,Cammeo
-17019.06185,-100.1092688,-26.91534675,4.807306685,0.865626196,-18029.73513,0.063754182,Cammeo
-17033.23313,-100.3758646,-27.02073287,4.769016758,0.865610635,-18044.51525,0.06348958,Cammeo
-17047.40442,-100.6424605,-27.126119,4.730726832,0.865595074,-18059.29537,0.063224978,Cammeo
-17061.5757,-100.9090564,-27.23150512,4.692436905,0.865579513,-18074.07549,0.062960377,Cammeo
-17075.74699,-101.1756522,-27.33689125,4.654146978,0.865563951,-18088.85561,0.062695775,Cammeo
-17089.91827,-101.4422481,-27.44227737,4.615857051,0.86554839,-18103.63573,0.062431173,Cammeo
-17104.08956,-101.7088439,-27.5476635,4.577567124,0.865532829,-18118.41585,0.062166571,Cammeo
-17118.26084,-101.9754398,-27.65304962,4.539277198,0.865517268,-18133.19597,0.061901969,Cammeo
-17132.43212,-102.2420356,-27.75843575,4.500987271,0.865501706,-18147.97609,0.061637367,Cammeo
-17146.60341,-102.5086315,-27.86382187,4.462697344,0.865486145,-18162.75621,0.061372765,Cammeo
-17160.77469,-102.7752273,-27.969208,4.424407417,0.865470584,-18177.53633,0.061108164,Cammeo
-17174.94598,-103.0418232,-28.07459413,4.38611749,0.865455023,-18192.31645,0.060843562,Cammeo
-17189.11726,-103.3084191,-28.17998025,4.347827564,0.865439462,-18207.09657,0.06057896,Cammeo
-17203.28855,-103.5750149,-28.28536638,4.309537637,0.8654239,-18221.87669,0.060314358,Cammeo
-17217.45983,-103.8416108,-28.3907525,4.27124771,0.865408339,-18236.65681,0.060049756,Cammeo
-17231.63112,-104.1082066,-28.49613863,4.232957783,0.865392778,-18251.43693,0.059785154,Cammeo
-17245.8024,-104.3748025,-28.60152475,4.194667856,0.865377217,-18266.21705,0.059520552,Cammeo
-17259.97369,-104.6413983,-28.70691088,4.156377929,0.865361655,-18280.99717,0.059255951,Cammeo
-17274.14497,-104.9079942,-28.812297,4.118088003,0.865346094,-18295.77729,0.058991349,Cammeo
-17288.31625,-105.1745901,-28.91768313,4.079798076,0.865330533,-18310.55741,0.058726747,Cammeo
-17302.48754,-105.4411859,-29.02306925,4.041508149,0.865314972,-18325.33753,0.058462145,Cammeo
-17316.65882,-105.7077818,-29.12845538,4.003218222,0.865299411,-18340.11765,0.058197543,Cammeo
-17330.83011,-105.9743776,-29.23384151,3.964928295,0.865283849,-18354.89777,0.057932941,Cammeo
-17345.00139,-106.2409735,-29.33922763,3.926638369,0.865268288,-18369.67789,0.057668339,Cammeo
-17359.17268,-106.5075693,-29.44461376,3.888348442,0.865252727,-18384.45801,0.057403738,Cammeo
-17373.34396,-106.7741652,-29.54999988,3.850058515,0.865237166,-18399.23813,0.057139136,Cammeo
-17387.51525,-107.040761,-29.65538601,3.811768588,0.865221604,-18414.01825,0.056874534,Cammeo
-17401.68653,-107.3073569,-29.76077213,3.773478661,0.865206043,-18428.79837,0.056609932,Cammeo
-17415.85782,-107.5739528,-29.86615826,3.735188735,0.865190482,-18443.57849,0.05634533,Cammeo
-17430.0291,-107.8405486,-29.97154438,3.696898808,0.865174921,-18458.35861,0.056080728,Cammeo
-17444.20038,-108.1071445,-30.07693051,3.658608881,0.86515936,-18473.13873,0.055816126,Cammeo
-17458.37167,-108.3737403,-30.18231663,3.620318954,0.865143798,-18487.91885,0.055551525,Cammeo
-17472.54295,-108.6403362,-30.28770276,3.582029027,0.865128237,-18502.69897,0.055286923,Cammeo
-17486.71424,-108.906932,-30.39308888,3.5437391,0.865112676,-18517.47909,0.055022321,Cammeo
-17500.88552,-109.1735279,-30.49847501,3.505449174,0.865097115,-18532.25921,0.054757719,Cammeo
-17515.05681,-109.4401238,-30.60386114,3.467159247,0.865081553,-18547.03933,0.054493117,Cammeo
-17529.22809,-109.7067196,-30.70924726,3.42886932,0.865065992,-18561.81945,0.054228515,Cammeo
-17543.39938,-109.9733155,-30.81463339,3.390579393,0.865050431,-18576.59957,0.053963913,Cammeo
-17557.57066,-110.2399113,-30.92001951,3.352289466,0.86503487,-18591.37969,0.053699312,Cammeo
-17571.74194,-110.5065072,-31.02540564,3.31399954,0.865019308,-18606.15981,0.05343471,Cammeo
-17585.91323,-110.773103,-31.13079176,3.275709613,0.865003747,-18620.93993,0.053170108,Cammeo
-17600.08451,-111.0396989,-31.23617789,3.237419686,0.864988186,-18635.72005,0.052905506,Cammeo
-17614.2558,-111.3062947,-31.34156401,3.199129759,0.864972625,-18650.50017,0.052640904,Cammeo
-17628.42708,-111.5728906,-31.44695014,3.160839832,0.864957064,-18665.28029,0.052376302,Cammeo
-17642.59837,-111.8394865,-31.55233626,3.122549906,0.864941502,-18680.06041,0.052111701,Cammeo
-17656.76965,-112.1060823,-31.65772239,3.084259979,0.864925941,-18694.84053,0.051847099,Cammeo
-17670.94094,-112.3726782,-31.76310851,3.045970052,0.86491038,-18709.62065,0.051582497,Cammeo
-17685.11222,-112.639274,-31.86849464,3.007680125,0.864894819,-18724.40077,0.051317895,Cammeo
-17699.28351,-112.9058699,-31.97388077,2.969390198,0.864879257,-18739.18089,0.051053293,Cammeo
-17713.45479,-113.1724657,-32.07926689,2.931100272,0.864863696,-18753.96101,0.050788691,Cammeo
-17727.62607,-113.4390616,-32.18465302,2.892810345,0.864848135,-18768.74113,0.050524089,Cammeo
-17741.79736,-113.7056575,-32.29003914,2.854520418,0.864832574,-18783.52125,0.050259488,Cammeo
-17755.96864,-113.9722533,-32.39542527,2.816230491,0.864817013,-18798.30137,0.049994886,Cammeo
-17770.13993,-114.2388492,-32.50081139,2.777940564,0.864801451,-18813.08149,0.049730284,Cammeo
-17784.31121,-114.505445,-32.60619752,2.739650637,0.86478589,-18827.86161,0.049465682,Cammeo
-17798.4825,-114.7720409,-32.71158364,2.701360711,0.864770329,-18842.64173,0.04920108,Cammeo
-17812.65378,-115.0386367,-32.81696977,2.663070784,0.864754768,-18857.42185,0.048936478,Cammeo
-17826.82507,-115.3052326,-32.92235589,2.624780857,0.864739206,-18872.20197,0.048671876,Cammeo
-17840.99635,-115.5718284,-33.02774202,2.58649093,0.864723645,-18886.98209,0.048407275,Cammeo
-17855.16764,-115.8384243,-33.13312814,2.548201003,0.864708084,-18901.76221,0.048142673,Cammeo
-17869.33892,-116.1050202,-33.23851427,2.509911077,0.864692523,-18916.54233,0.047878071,Cammeo
-17883.5102,-116.371616,-33.3439004,2.47162115,0.864676962,-18931.32245,0.047613469,Cammeo
-17897.68149,-116.6382119,-33.44928652,2.433331223,0.8646614,-18946.10257,0.047348867,Cammeo
-17911.85277,-116.9048077,-33.55467265,2.395041296,0.864645839,-18960.88269,0.047084265,Cammeo
-17926.02406,-117.1714036,-33.66005877,2.356751369,0.864630278,-18975.66281,0.046819663,Cammeo
-17940.19534,-117.4379994,-33.7654449,2.318461443,0.864614717,-18990.44293,0.046555062,Cammeo
-17954.36663,-117.7045953,-33.87083102,2.280171516,0.864599155,-19005.22305,0.04629046,Cammeo
-17968.53791,-117.9711911,-33.97621715,2.241881589,0.864583594,-19020.00317,0.046025858,Cammeo
-17982.7092,-118.237787,-34.08160327,2.203591662,0.864568033,-19034.78329,0.045761256,Cammeo
-17996.88048,-118.5043829,-34.1869894,2.165301735,0.864552472,-19049.56341,0.045496654,Cammeo
-18011.05176,-118.7709787,-34.29237552,2.127011809,0.86453691,-19064.34353,0.045232052,Cammeo
-18025.22305,-119.0375746,-34.39776165,2.088721882,0.864521349,-19079.12365,0.04496745,Cammeo
-18039.39433,-119.3041704,-34.50314777,2.050431955,0.864505788,-19093.90377,0.044702849,Cammeo
-18053.56562,-119.5707663,-34.6085339,2.012142028,0.864490227,-19108.68389,0.044438247,Cammeo
-18067.7369,-119.8373621,-34.71392003,1.973852101,0.864474666,-19123.46401,0.044173645,Cammeo
-18081.90819,-120.103958,-34.81930615,1.935562174,0.864459104,-19138.24413,0.043909043,Cammeo
-18096.07947,-120.3705539,-34.92469228,1.897272248,0.864443543,-19153.02425,0.043644441,Cammeo
-18110.25076,-120.6371497,-35.0300784,1.858982321,0.864427982,-19167.80437,0.043379839,Cammeo
-18124.42204,-120.9037456,-35.13546453,1.820692394,0.864412421,-19182.58449,0.043115237,Cammeo
-18138.59333,-121.1703414,-35.24085065,1.782402467,0.864396859,-19197.36461,0.042850636,Cammeo
-18152.76461,-121.4369373,-35.34623678,1.74411254,0.864381298,-19212.14473,0.042586034,Cammeo
-18166.93589,-121.7035331,-35.4516229,1.705822614,0.864365737,-19226.92485,0.042321432,Cammeo
-18181.10718,-121.970129,-35.55700903,1.667532687,0.864350176,-19241.70497,0.04205683,Cammeo
-18195.27846,-122.2367248,-35.66239515,1.62924276,0.864334615,-19256.48509,0.041792228,Cammeo
-18209.44975,-122.5033207,-35.76778128,1.590952833,0.864319053,-19271.26521,0.041527626,Cammeo
-18223.62103,-122.7699166,-35.87316741,1.552662906,0.864303492,-19286.04533,0.041263024,Cammeo
-18237.79232,-123.0365124,-35.97855353,1.51437298,0.864287931,-19300.82545,0.040998423,Cammeo
-18251.9636,-123.3031083,-36.08393966,1.476083053,0.86427237,-19315.60557,0.040733821,Cammeo
-18266.13489,-123.5697041,-36.18932578,1.437793126,0.864256808,-19330.38569,0.040469219,Cammeo
-18280.30617,-123.8363,-36.29471191,1.399503199,0.864241247,-19345.16581,0.040204617,Cammeo
-18294.47745,-124.1028958,-36.40009803,1.361213272,0.864225686,-19359.94593,0.039940015,Cammeo
-18308.64874,-124.3694917,-36.50548416,1.322923345,0.864210125,-19374.72605,0.039675413,Cammeo
-18322.82002,-124.6360876,-36.61087028,1.284633419,0.864194564,-19389.50617,0.039410811,Cammeo
-18336.99131,-124.9026834,-36.71625641,1.246343492,0.864179002,-19404.28629,0.03914621,Cammeo
-18351.16259,-125.1692793,-36.82164253,1.208053565,0.864163441,-19419.06641,0.038881608,Cammeo
-18365.33388,-125.4358751,-36.92702866,1.169763638,0.86414788,-19433.84653,0.038617006,Cammeo
-18379.50516,-125.702471,-37.03241478,1.131473711,0.864132319,-19448.62665,0.038352404,Cammeo
-18393.67645,-125.9690668,-37.13780091,1.093183785,0.864116757,-19463.40677,0.038087802,Cammeo
-18407.84773,-126.2356627,-37.24318704,1.054893858,0.864101196,-19478.18689,0.0378232,Cammeo
-18422.01902,-126.5022585,-37.34857316,1.016603931,0.864085635,-19492.96701,0.037558598,Cammeo
-18436.1903,-126.7688544,-37.45395929,0.978314004,0.864070074,-19507.74713,0.037293997,Cammeo
-18450.36158,-127.0354503,-37.55934541,0.940024077,0.864054512,-19522.52725,0.037029395,Cammeo
-18464.53287,-127.3020461,-37.66473154,0.901734151,0.864038951,-19537.30737,0.036764793,Cammeo
-18478.70415,-127.568642,-37.77011766,0.863444224,0.86402339,-19552.08749,0.036500191,Cammeo
-18492.87544,-127.8352378,-37.87550379,0.825154297,0.864007829,-19566.86761,0.036235589,Cammeo
-18507.04672,-128.1018337,-37.98088991,0.78686437,0.863992268,-19581.64773,0.035970987,Cammeo
-18521.21801,-128.3684295,-38.08627604,0.748574443,0.863976706,-19596.42785,0.035706385,Cammeo
-18535.38929,-128.6350254,-38.19166216,0.710284517,0.863961145,-19611.20797,0.035441784,Cammeo
-18549.56058,-128.9016212,-38.29704829,0.67199459,0.863945584,-19625.98809,0.035177182,Cammeo
-18563.73186,-129.1682171,-38.40243441,0.633704663,0.863930023,-19640.76821,0.03491258,Cammeo
-18577.90315,-129.434813,-38.50782054,0.595414736,0.863914461,-19655.54833,0.034647978,Cammeo
-18592.07443,-129.7014088,-38.61320667,0.557124809,0.8638989,-19670.32845,0.034383376,Cammeo
-18606.24571,-129.9680047,-38.71859279,0.518834882,0.863883339,-19685.10857,0.034118774,Cammeo
-18620.417,-130.2346005,-38.82397892,0.480544956,0.863867778,-19699.88869,0.033854172,Cammeo
-18634.58828,-130.5011964,-38.92936504,0.442255029,0.863852217,-19714.66881,0.033589571,Cammeo
-18648.75957,-130.7677922,-39.03475117,0.403965102,0.863836655,-19729.44893,0.033324969,Cammeo
-18662.93085,-131.0343881,-39.14013729,0.365675175,0.863821094,-19744.22905,0.033060367,Cammeo
-18677.10214,-131.300984,-39.24552342,0.327385248,0.863805533,-19759.00917,0.032795765,Cammeo
-18691.27342,-131.5675798,-39.35090954,0.289095322,0.863789972,-19773.78929,0.032531163,Cammeo
-18705.44471,-131.8341757,-39.45629567,0.250805395,0.86377441,-19788.56941,0.032266561,Cammeo
-18719.61599,-132.1007715,-39.56168179,0.212515468,0.863758849,-19803.34953,0.032001959,Cammeo
-18733.78727,-132.3673674,-39.66706792,0.174225541,0.863743288,-19818.12965,0.031737358,Cammeo
-18747.95856,-132.6339632,-39.77245404,0.135935614,0.863727727,-19832.90977,0.031472756,Cammeo
-18762.12984,-132.9005591,-39.87784017,0.097645688,0.863712166,-19847.68989,0.031208154,Cammeo
-18776.30113,-133.1671549,-39.9832263,0.059355761,0.863696604,-19862.47001,0.030943552,Cammeo
-18790.47241,-133.4337508,-40.08861242,0.021065834,0.863681043,-19877.25013,0.03067895,Cammeo
-18804.6437,-133.7003467,-40.19399855,-0.017224093,0.863665482,-19892.03025,0.030414348,Cammeo
-18818.81498,-133.9669425,-40.29938467,-0.05551402,0.863649921,-19906.81037,0.030149746,Cammeo
-18832.98627,-134.2335384,-40.4047708,-0.093803947,0.863634359,-19921.59049,0.029885145,Cammeo
-18847.15755,-134.5001342,-40.51015692,-0.132093873,0.863618798,-19936.37061,0.029620543,Cammeo
-18861.32884,-134.7667301,-40.61554305,-0.1703838,0.863603237,-19951.15073,0.029355941,Cammeo
-18875.50012,-135.0333259,-40.72092917,-0.208673727,0.863587676,-19965.93085,0.029091339,Cammeo
-18889.6714,-135.2999218,-40.8263153,-0.246963654,0.863572114,-19980.71097,0.028826737,Cammeo
-18903.84269,-135.5665177,-40.93170142,-0.285253581,0.863556553,-19995.49109,0.028562135,Cammeo
-18918.01397,-135.8331135,-41.03708755,-0.323543507,0.863540992,-20010.27121,0.028297533,Cammeo
-18932.18526,-136.0997094,-41.14247368,-0.361833434,0.863525431,-20025.05133,0.028032932,Cammeo
-18946.35654,-136.3663052,-41.2478598,-0.400123361,0.86350987,-20039.83145,0.02776833,Cammeo
-18960.52783,-136.6329011,-41.35324593,-0.438413288,0.863494308,-20054.61157,0.027503728,Cammeo
-18974.69911,-136.8994969,-41.45863205,-0.476703215,0.863478747,-20069.39169,0.027239126,Cammeo
-18988.8704,-137.1660928,-41.56401818,-0.514993141,0.863463186,-20084.17181,0.026974524,Cammeo
-19003.04168,-137.4326886,-41.6694043,-0.553283068,0.863447625,-20098.95193,0.026709922,Cammeo
-19017.21297,-137.6992845,-41.77479043,-0.591572995,0.863432063,-20113.73205,0.02644532,Cammeo
-19031.38425,-137.9658804,-41.88017655,-0.629862922,0.863416502,-20128.51217,0.026180719,Cammeo
-19045.55553,-138.2324762,-41.98556268,-0.668152849,0.863400941,-20143.29229,0.025916117,Cammeo
-19059.72682,-138.4990721,-42.0909488,-0.706442775,0.86338538,-20158.07241,0.025651515,Cammeo
-19073.8981,-138.7656679,-42.19633493,-0.744732702,0.863369819,-20172.85253,0.025386913,Cammeo
-19088.06939,-139.0322638,-42.30172105,-0.783022629,0.863354257,-20187.63265,0.025122311,Cammeo
-19102.24067,-139.2988596,-42.40710718,-0.821312556,0.863338696,-20202.41277,0.024857709,Cammeo
-19116.41196,-139.5654555,-42.51249331,-0.859602483,0.863323135,-20217.19289,0.024593107,Cammeo
-19130.58324,-139.8320513,-42.61787943,-0.89789241,0.863307574,-20231.97301,0.024328506,Cammeo
-19144.75453,-140.0986472,-42.72326556,-0.936182336,0.863292012,-20246.75313,0.024063904,Cammeo
-19158.92581,-140.3652431,-42.82865168,-0.974472263,0.863276451,-20261.53325,0.023799302,Cammeo
-19173.09709,-140.6318389,-42.93403781,-1.01276219,0.86326089,-20276.31337,0.0235347,Cammeo
-19187.26838,-140.8984348,-43.03942393,-1.051052117,0.863245329,-20291.09349,0.023270098,Cammeo
-19201.43966,-141.1650306,-43.14481006,-1.089342044,0.863229768,-20305.87361,0.023005496,Cammeo
-19215.61095,-141.4316265,-43.25019618,-1.12763197,0.863214206,-20320.65373,0.022740894,Cammeo
-19229.78223,-141.6982223,-43.35558231,-1.165921897,0.863198645,-20335.43385,0.022476293,Cammeo
-19243.95352,-141.9648182,-43.46096843,-1.204211824,0.863183084,-20350.21397,0.022211691,Cammeo
-19258.1248,-142.2314141,-43.56635456,-1.242501751,0.863167523,-20364.99409,0.021947089,Cammeo
-19272.29609,-142.4980099,-43.67174068,-1.280791678,0.863151961,-20379.77421,0.021682487,Cammeo
-19286.46737,-142.7646058,-43.77712681,-1.319081604,0.8631364,-20394.55433,0.021417885,Cammeo
-19300.63866,-143.0312016,-43.88251294,-1.357371531,0.863120839,-20409.33445,0.021153283,Cammeo
-19314.80994,-143.2977975,-43.98789906,-1.395661458,0.863105278,-20424.11457,0.020888681,Cammeo
-19328.98122,-143.5643933,-44.09328519,-1.433951385,0.863089716,-20438.89469,0.02062408,Cammeo
-19343.15251,-143.8309892,-44.19867131,-1.472241312,0.863074155,-20453.67481,0.020359478,Cammeo
-19357.32379,-144.097585,-44.30405744,-1.510531238,0.863058594,-20468.45493,0.020094876,Cammeo
-19371.49508,-144.3641809,-44.40944356,-1.548821165,0.863043033,-20483.23505,0.019830274,Cammeo
-19385.66636,-144.6307768,-44.51482969,-1.587111092,0.863027472,-20498.01517,0.019565672,Cammeo
-19399.83765,-144.8973726,-44.62021581,-1.625401019,0.86301191,-20512.79529,0.01930107,Cammeo
-19414.00893,-145.1639685,-44.72560194,-1.663690946,0.862996349,-20527.57541,0.019036468,Cammeo
-19428.18022,-145.4305643,-44.83098806,-1.701980873,0.862980788,-20542.35553,0.018771867,Cammeo
-19442.3515,-145.6971602,-44.93637419,-1.740270799,0.862965227,-20557.13565,0.018507265,Cammeo
-19456.52279,-145.963756,-45.04176031,-1.778560726,0.862949665,-20571.91577,0.018242663,Cammeo
-19470.69407,-146.2303519,-45.14714644,-1.816850653,0.862934104,-20586.69589,0.017978061,Cammeo
-19484.86535,-146.4969478,-45.25253257,-1.85514058,0.862918543,-20601.47601,0.017713459,Cammeo
-19499.03664,-146.7635436,-45.35791869,-1.893430507,0.862902982,-20616.25613,0.017448857,Cammeo
-19513.20792,-147.0301395,-45.46330482,-1.931720433,0.862887421,-20631.03625,0.017184255,Cammeo
-19527.37921,-147.2967353,-45.56869094,-1.97001036,0.862871859,-20645.81637,0.016919654,Cammeo
-19541.55049,-147.5633312,-45.67407707,-2.008300287,0.862856298,-20660.59649,0.016655052,Cammeo
-19555.72178,-147.829927,-45.77946319,-2.046590214,0.862840737,-20675.37661,0.01639045,Cammeo
-19569.89306,-148.0965229,-45.88484932,-2.084880141,0.862825176,-20690.15673,0.016125848,Cammeo
-19584.06435,-148.3631187,-45.99023544,-2.123170067,0.862809614,-20704.93685,0.015861246,Cammeo
-19598.23563,-148.6297146,-46.09562157,-2.161459994,0.862794053,-20719.71697,0.015596644,Cammeo
-19612.40691,-148.8963105,-46.20100769,-2.199749921,0.862778492,-20734.49709,0.015332042,Cammeo
-19626.5782,-149.1629063,-46.30639382,-2.238039848,0.862762931,-20749.27721,0.015067441,Cammeo
-19640.74948,-149.4295022,-46.41177994,-2.276329775,0.86274737,-20764.05733,0.014802839,Cammeo
-19654.92077,-149.696098,-46.51716607,-2.314619702,0.862731808,-20778.83745,0.014538237,Cammeo
-19669.09205,-149.9626939,-46.6225522,-2.352909628,0.862716247,-20793.61758,0.014273635,Cammeo
-19683.26334,-150.2292897,-46.72793832,-2.391199555,0.862700686,-20808.3977,0.014009033,Cammeo
-19697.43462,-150.4958856,-46.83332445,-2.429489482,0.862685125,-20823.17782,0.013744431,Cammeo
-19711.60591,-150.7624815,-46.93871057,-2.467779409,0.862669563,-20837.95794,0.013479829,Cammeo
-19725.77719,-151.0290773,-47.0440967,-2.506069336,0.862654002,-20852.73806,0.013215228,Cammeo
